iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARE,Asia,United Arab Emirates,2021-02-15,345605.0,0.0,3171.86,1001.0,0.0,12.43,33743.62,0.0,309.69,97.73,0.0,1.21,0.98,,,,,,,,,28277212.0,162774.0,3019.41,17.38,176108.0,18.8,0.02,54.5,tests performed,5086835.0,,,,31604.0,96169.0,53.88,,,,10186.0,60087.0,0.64,50.93,112.44,34.0,1.14,0.53,67293.48,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89,9441138,,,,
HTI,North America,Haiti,2021-06-28,18658.0,0.0,108.0,437.0,0.0,5.57,1621.93,0.0,9.39,37.99,0.0,0.48,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,398.45,24.3,4.8,2.95,1653.17,23.5,430.55,6.65,2.9,23.1,22.86,0.7,64.0,0.51,11585003,,,,
SVN,Europe,Slovenia,2020-08-05,2182.0,0.0,13.43,124.0,0.0,0.71,1031.57,0.0,6.35,58.62,0.0,0.34,0.94,3.0,1.42,22.0,10.38,,,,,135702.0,771.0,64.03,0.36,727.0,0.34,0.02,58.8,tests performed,,,,,,,,,,,,,,50.0,102.62,44.5,19.06,12.93,31400.84,,153.49,7.25,20.1,25.0,,4.5,81.32,0.92,2119843,,,,
IDN,Asia,Indonesia,2022-12-28,6716124.0,0.0,932.43,160537.0,0.0,19.86,24086.76,0.0,3.34,575.75,0.0,0.07,0.54,,,,,,,,,,,,,,,,,,,,,,,40329.0,,,,,146.0,2946.0,0.0,32.03,145.72,29.3,5.32,3.05,11188.74,5.7,342.86,6.32,2.8,76.1,64.2,1.04,71.72,0.72,275501344,,,,
ETH,Africa,Ethiopia,2023-06-11,500916.0,8.0,1.14,7574.0,0.0,0.0,3995.05,0.06,0.01,60.41,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.96,19.8,3.53,2.06,1729.93,26.7,182.63,7.47,0.4,8.5,7.96,0.3,66.6,0.48,123379928,,,,
FLK,South America,Falkland Islands,2020-06-14,13.0,0.0,0.0,0.0,0.0,0.0,3698.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44,,3801,,,,
KIR,Oceania,Kiribati,2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,238.0,,,,,1814.0,0.0,0.0,37.5,143.7,23.2,3.9,2.21,1981.13,,434.66,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
NRU,Oceania,Nauru,2023-01-09,4621.0,0.0,0.0,1.0,0.0,0.0,390914.47,0.0,0.0,84.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,4334.0,13.0,0.1,,682.45,,,,12895.64,,,24.07,43.0,36.9,,5.0,59.96,,12691,,,,
MTQ,North America,Martinique,2020-04-27,170.0,0.0,1.0,14.0,0.0,0.29,486.46,0.0,2.86,40.06,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.54,,,,,,,,,82.54,,367512,,,,
JEY,Europe,Jersey,2021-01-27,3104.0,0.0,9.29,63.0,0.0,0.14,29992.37,0.0,89.72,608.74,0.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110796,,,,
SMR,Europe,San Marino,2021-03-13,3952.0,0.0,27.0,76.0,0.0,0.29,115850.27,0.0,791.49,2227.89,0.0,8.38,1.01,,,,,,,,,,,,,,,,,,4832.0,4832.0,,,26.0,356.0,14.34,14.34,,,10567.0,356.0,1.06,60.19,556.67,,,,56861.47,,,5.64,,,,3.8,84.97,,33690,,,,
AIA,North America,Anguilla,2022-12-11,3904.0,0.0,0.0,12.0,0.0,0.0,274890.88,0.0,0.0,844.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,81.88,,15877,,,,
CAN,North America,Canada,2024-05-27,4813393.0,0.0,210.0,55193.0,0.0,3.86,123988.59,0.0,5.41,1421.72,0.0,0.1,,,,,,,,,,,,,,,,,,,102662201.0,,,34728170.0,733.0,4603.0,266.97,,,90.31,120.0,,,,4.04,41.4,16.98,10.8,44017.59,0.5,105.6,7.37,12.0,16.6,,2.5,82.43,0.93,38454328,,,,
TLS,Asia,East Timor,2020-06-26,24.0,0.0,0.0,0.0,0.0,0.0,17.53,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.18,18.0,3.56,1.9,6570.1,30.3,335.35,6.86,6.3,78.1,28.18,5.9,69.5,0.61,1341298,,,,
PCN,Oceania,Pitcairn,2023-07-29,4.0,0.0,0.0,0.0,0.0,0.0,88888.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
BLR,Europe,Belarus,2024-04-15,994037.0,0.0,0.0,7118.0,0.0,0.0,108362.68,0.0,0.0,775.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.86,40.3,14.8,9.79,17167.97,,443.13,5.18,10.5,46.1,,11.0,74.79,0.82,9534956,,,,
MSR,North America,Montserrat,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,,4413,,,,
IRN,Asia,Iran,2022-02-02,6322183.0,0.0,10976.71,132380.0,0.0,25.43,70619.78,0.0,122.61,1478.71,0.0,0.28,2.12,,,,,,,,,44988940.0,102306.0,511.68,1.16,95020.0,1.08,0.25,4.0,tests performed,133346414.0,60905266.0,54277761.0,18163387.0,621109.0,490461.0,150.59,68.78,61.3,20.51,5539.0,48100.0,0.05,62.04,49.83,32.4,5.44,3.18,19082.62,0.2,270.31,9.59,0.8,21.1,,1.5,76.68,0.78,88550568,,,,
KIR,Oceania,Kiribati,2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1065.0,,,,,8115.0,845.0,0.64,37.5,143.7,23.2,3.9,2.21,1981.13,,434.66,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
TKM,Asia,Turkmenistan,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,12.25,26.9,4.28,2.54,16389.02,,536.78,7.11,,,100.0,7.4,68.19,0.72,6430777,,,,
ISR,Asia,Israel,2021-09-05,1115374.0,66012.0,9430.29,7256.0,208.0,29.71,122526.24,7251.56,1035.94,797.09,22.85,3.26,1.01,206.0,21.8,1392.0,147.32,114.0,12.06,1371.0,145.1,22907938.0,110386.0,2465.6,11.88,131640.0,14.17,0.07,14.1,people tested,14275685.0,6054948.0,5550371.0,2670366.0,86779.0,101735.0,151.08,64.08,58.74,28.26,10767.0,7951.0,0.08,52.19,402.61,30.6,11.73,7.36,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.92,9449000,5872.3,7.52,33.6,659.8
MRT,Africa,Mauritania,2024-05-30,63865.0,0.0,0.14,997.0,0.0,0.0,13098.78,0.0,0.03,204.49,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,20.3,3.14,1.79,3597.63,6.0,232.35,2.42,,,15.95,,64.92,0.55,4736146,,,,
SAU,Asia,Saudi Arabia,2023-07-18,841469.0,0.0,0.0,9646.0,0.0,0.0,26152.6,0.0,0.0,299.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
MHL,Oceania,Marshall Islands,2023-01-05,15544.0,0.0,0.0,17.0,0.0,0.0,387688.94,0.0,0.0,424.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,,,3819.2,,557.79,30.53,,,82.5,2.7,73.7,0.7,41593,,,,
VGB,North America,British Virgin Islands,2022-01-17,5255.0,0.0,149.71,42.0,0.0,0.29,137048.83,0.0,3904.5,1095.35,0.0,7.45,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,734.0,14.0,0.04,,207.97,,,,,,,13.67,,,,,79.07,,31332,,,,
ARG,South America,Argentina,2021-08-30,5244899.0,0.0,5466.43,115381.0,0.0,76.71,115506.3,0.0,120.38,2540.99,0.0,1.69,0.77,2713.0,59.61,,,,,,,22357586.0,91399.0,493.8,2.02,85165.0,1.88,0.05,20.0,tests performed,43634083.0,28514811.0,13496112.0,1323.0,418320.0,374028.0,95.88,62.66,29.66,0.0,8219.0,67787.0,0.15,74.28,16.18,31.9,11.2,7.44,18933.91,0.6,191.03,5.5,16.2,27.7,,5.0,76.67,0.84,45510324,,,,
HRV,Europe,Croatia,2022-10-04,1233260.0,0.0,669.43,16912.0,0.0,5.29,315651.44,0.0,171.34,4328.61,0.0,1.35,1.02,,,,,,,,,,,,,,,,,,5303527.0,2318549.0,2248732.0,,1303.0,1252.0,131.59,57.53,55.79,,311.0,36.0,0.0,11.11,73.73,44.0,19.72,13.05,22669.8,0.7,253.78,5.59,34.3,39.9,,5.54,78.49,0.85,4030361,,,,
TUN,Africa,Tunisia,2020-11-09,69543.0,0.0,1390.0,1848.0,0.0,75.86,5738.19,0.0,114.69,152.48,0.0,6.26,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52,74.23,32.7,8.0,5.08,10849.3,2.0,318.99,8.52,1.1,65.8,78.69,2.3,76.7,0.74,12356116,,,,
OWID_SAM,,South America,2022-04-16,56363828.0,0.0,28462.86,1290519.0,0.0,249.29,130928.62,0.0,66.12,2997.77,0.0,0.58,,,,,,,,,,,,,,,,,,,829399021.0,364012903.0,316962465.0,158631251.0,349092.0,748788.0,189.87,83.33,72.56,36.32,1714.0,54839.0,0.01,,,,,,,,,,,,,,,,436816679,,,,
KAZ,Asia,Kazakhstan,2023-07-20,1502857.0,0.0,0.0,19072.0,0.0,0.0,75013.03,0.0,0.0,951.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,30.6,6.99,4.62,24055.59,0.1,466.79,7.11,7.0,43.1,99.0,6.7,73.6,0.82,19397998,,,,
SGP,Asia,Singapore,2023-01-26,2214064.0,0.0,359.71,1712.0,0.0,0.0,391877.66,0.0,63.67,303.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,5160106.0,5119906.0,,,,,91.54,90.83,,,64.0,0.0,,7915.73,42.4,12.92,7.05,85535.38,,92.24,10.99,5.2,28.3,,2.4,83.62,0.94,5637022,,,,
VEN,South America,Venezuela,2024-01-31,552695.0,0.0,0.0,5856.0,0.0,0.0,19590.07,0.0,0.0,207.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.25,29.0,6.61,3.92,16745.02,,204.85,6.47,,,,0.8,72.06,0.71,28301700,,,,
PHL,Asia,Philippines,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008,,,,
LTU,Europe,Lithuania,2024-04-28,1366199.0,76.0,10.86,9804.0,1.0,0.14,484997.1,26.98,3.85,3480.39,0.36,0.05,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,,45.14,43.5,19.0,13.78,29524.26,0.7,342.99,3.67,21.3,38.0,,6.56,75.93,0.88,2750058,,,,
CYP,Europe,Cyprus,2020-11-30,10231.0,0.0,253.57,48.0,0.0,0.71,7684.53,0.0,190.46,36.05,0.0,0.54,1.15,14.0,15.62,127.0,141.74,,,,,703407.0,7633.0,785.05,8.52,11140.0,12.43,0.02,44.8,tests performed,,,,,,,,,,,,,,65.74,127.66,37.3,13.42,8.56,32415.13,,141.17,9.24,19.6,52.7,,3.4,80.98,0.89,896007,,,,
GMB,Africa,Gambia,2021-08-15,9195.0,432.0,61.71,271.0,26.0,3.71,3487.61,163.86,23.41,102.79,9.86,1.41,0.85,,,,,,,,,96764.0,,36.65,,492.0,0.19,0.17,5.8,tests performed,,,,,,3615.0,,,,,1336.0,3578.0,0.13,24.07,207.57,17.5,2.34,1.42,1561.77,10.1,331.43,1.91,0.7,31.2,7.88,1.1,62.05,0.5,2705995,,,,
FSM,Oceania,Micronesia (country),2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.78,23.0,4.81,2.39,3299.46,16.0,454.34,12.02,,,,,67.88,0.62,114178,,,,
WSM,Oceania,Samoa,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.41,22.0,5.61,3.56,6021.56,,348.98,9.21,16.7,38.1,,,73.32,0.72,222390,,,,
UGA,Africa,Uganda,2021-04-23,41396.0,0.0,31.71,338.0,0.0,0.43,874.94,0.0,0.67,7.14,0.0,0.01,1.21,,,,,,,,,,,,,2785.0,0.06,0.01,73.6,tests performed,,,,,,6565.0,,,,,139.0,6565.0,0.01,52.78,213.76,16.4,2.17,1.31,1697.71,41.6,213.33,2.5,3.4,16.7,21.22,0.5,63.37,0.54,47249588,,,,
GAB,Africa,Gabon,2021-09-15,26638.0,0.0,79.86,170.0,0.0,0.43,10958.75,0.0,32.85,69.94,0.0,0.18,1.37,,,,,,,,,,,,,2626.0,1.12,0.05,20.2,tests performed,,,,,,1913.0,,,,,801.0,1235.0,0.05,61.11,7.86,23.1,4.45,2.98,16562.41,3.4,259.97,7.2,,,,6.3,66.47,0.7,2388997,,,,
BWA,Africa,Botswana,2020-05-04,23.0,0.0,0.14,1.0,0.0,0.0,9.43,0.0,0.06,0.41,0.0,0.0,,,,,,,,,,9066.0,430.0,3.5,0.17,408.0,0.16,0.0,2853.1,tests performed,,,,,,,,,,,,,,86.11,4.04,25.8,3.94,2.24,15807.37,,237.37,4.81,5.7,34.4,,1.8,69.59,0.74,2630300,,,,
COG,Africa,Congo,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.4,19.0,3.4,2.06,4881.41,37.0,344.09,7.2,1.7,52.3,47.96,,64.57,0.57,5970430,,,,
BGR,Europe,Bulgaria,2021-03-06,246706.0,0.0,1466.71,10167.0,0.0,46.86,36142.83,0.0,214.88,1489.48,0.0,6.86,1.33,,,,,,,,,1731143.0,16865.0,251.4,2.45,10982.0,1.6,0.17,5.9,tests performed,287118.0,237067.0,50051.0,,2654.0,11051.0,4.23,3.5,0.74,,1629.0,9239.0,0.14,53.7,65.18,44.7,20.8,13.27,18563.31,1.5,424.69,5.81,30.1,44.4,,7.45,75.05,0.82,6781955,,,,
PRT,Europe,Portugal,2020-09-04,59304.0,0.0,331.71,1827.0,0.0,3.0,5692.96,0.0,31.84,175.38,0.0,0.29,1.22,40.0,3.9,339.0,33.01,,,,,2147890.0,17461.0,208.73,1.7,15381.0,1.5,0.02,45.2,tests performed,,,,,,,,,,,,,,60.65,112.37,46.2,21.5,14.92,27936.9,0.5,127.84,9.85,16.3,30.0,,3.39,82.05,0.86,10270857,,,,
DJI,Africa,Djibouti,2022-01-24,15271.0,0.0,61.43,189.0,0.0,0.0,13429.78,0.0,54.02,166.21,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,567.0,,,,,506.0,557.0,0.05,43.52,41.28,25.4,4.21,2.38,2705.41,22.5,258.04,6.05,1.7,24.5,,1.4,67.11,0.52,1120851,,,,
MAF,North America,Saint Martin (French part),2024-03-29,12324.0,0.0,0.0,46.0,0.0,0.0,426465.5,0.0,0.0,1591.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.53,,,,,,,,,,,,82.08,,31816,,,,
OWID_LMC,,Lower-middle-income countries,2020-09-15,7000604.0,0.0,108856.43,142068.0,0.0,1774.57,2176.65,0.0,33.85,44.17,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432097300,,,,
SRB,Europe,Serbia,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,36.0,3.0,0.0,0.0,,,,,people tested,,,,,,,,,,,,,,13.89,80.29,41.2,17.37,,14048.88,,439.42,10.08,37.7,40.2,97.72,5.61,76.0,0.81,6871547,,,,
SGP,Asia,Singapore,2021-06-05,62028.0,0.0,29.14,33.0,0.0,0.14,10978.63,0.0,5.16,5.84,0.0,0.02,0.78,,,,,,,,,,,,,,,,,,4275940.0,2425501.0,1826156.0,,53133.0,49187.0,75.85,43.03,32.4,,8726.0,30082.0,0.53,58.33,7915.73,42.4,12.92,7.05,85535.38,,92.24,10.99,5.2,28.3,,2.4,83.62,0.94,5637022,,,,
SLB,Oceania,Solomon Islands,2022-06-17,21544.0,0.0,43.86,149.0,0.0,0.0,27582.5,0.0,56.15,190.76,0.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,554.0,,,,,765.0,0.0,0.0,37.73,21.84,20.8,3.51,2.04,2205.92,25.1,459.78,18.68,,,35.89,1.4,73.0,0.57,724272,,,,
NPL,Asia,Nepal,2020-06-19,5760.0,0.0,330.29,20.0,0.0,0.86,193.84,0.0,11.12,0.67,0.0,0.03,1.29,,,,,,,,,161749.0,6231.0,5.38,0.21,5698.0,0.19,0.08,12.3,samples tested,,,,,,,,,,,,,,92.59,204.43,25.0,5.81,3.21,2442.8,15.0,260.8,7.26,9.5,37.8,47.78,0.3,70.78,0.6,30547586,,,,
MKD,Europe,North Macedonia,2020-12-20,78427.0,4585.0,655.0,2731.0,204.0,29.14,42617.9,2491.53,355.93,1484.05,110.86,15.84,0.82,,,,,,,,,380867.0,591.0,181.08,0.28,2230.0,1.06,0.3,3.3,tests performed,,,,,,,,,,,,,,,82.6,39.1,13.26,8.16,13111.21,5.0,322.69,10.08,,,,4.28,75.8,0.77,2093606,,,,
NGA,Africa,Nigeria,2020-05-26,7526.0,0.0,272.14,221.0,0.0,6.43,33.73,0.0,1.22,0.99,0.0,0.03,1.23,,,,,,,,,46803.0,1120.0,0.22,0.0,1415.0,0.01,0.2,5.1,tests performed,,,,,,,,,,,,,,84.26,209.59,18.1,2.75,1.45,5338.45,,181.01,2.42,0.6,10.8,41.95,,54.69,0.54,218541216,,,,
UKR,Europe,Ukraine,2020-08-02,68181.0,7012.0,1001.71,799.0,79.0,11.29,1660.98,170.82,24.4,19.46,1.92,0.28,1.14,,,,,,,,,1058383.0,12303.0,24.31,0.28,13535.0,0.31,0.08,12.6,tests performed,,,,,,,,,,,,,,48.61,77.39,41.4,16.46,11.13,7894.39,0.1,539.85,7.11,13.5,47.4,,8.8,72.06,0.78,39701744,,,,
OWID_NAM,,North America,2024-05-15,124475762.0,0.0,246.43,1665680.0,0.0,52.29,205964.22,0.0,0.41,2756.12,0.0,0.09,,,,,,,,,,,,,,,,,,,1158234363.0,458563506.0,394493922.0,255993381.0,23590.0,5192.0,192.93,76.39,65.71,42.64,9.0,0.0,0.0,,,,,,,,,,,,,,,,600323657,,,,
ARE,Asia,United Arab Emirates,2020-07-07,50857.0,0.0,499.57,321.0,0.0,1.43,4965.49,0.0,48.78,31.34,0.0,0.14,1.04,,,,,,,,,3940201.0,49777.0,420.73,5.32,49628.0,5.3,0.01,88.3,tests performed,,,,,,,,,,,,,,56.48,112.44,34.0,1.14,0.53,67293.48,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89,9441138,,,,
JOR,Asia,Jordan,2020-05-20,549.0,0.0,8.71,9.0,0.0,0.0,48.77,0.0,0.77,0.8,0.0,0.0,1.07,,,,,,,,,,,,,9385.0,0.84,0.0,730.0,tests performed,,,,,,,,,,,,,,77.78,109.28,23.2,3.81,2.36,8337.49,0.1,208.26,11.75,,,,1.4,74.53,0.73,11285875,,,,
HND,North America,Honduras,2020-10-24,86691.0,0.0,591.29,2556.0,0.0,9.14,8284.78,0.0,56.51,244.27,0.0,0.87,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,82.8,24.9,4.65,2.88,4541.8,16.0,240.21,7.21,2.0,,84.17,0.7,75.27,0.63,10432858,,,,
DOM,North America,Dominican Republic,2023-03-12,660876.0,54.0,7.71,4384.0,0.0,0.0,58845.31,4.81,0.69,390.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1046.0,,,,,93.0,158.0,0.0,,222.87,27.6,6.98,4.42,14600.86,1.6,266.65,8.2,8.5,19.1,55.18,1.6,74.08,0.76,11228821,,,,
OWID_LIC,,Low-income countries,2022-12-04,1887815.0,2038.0,291.14,43220.0,3.0,0.43,2633.43,2.84,0.41,60.29,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737604900,,,,
OWID_EUN,,European Union (27),2022-09-05,162598348.0,0.0,96493.43,1149216.0,0.0,368.71,362042.94,0.0,214.85,2558.85,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450146793,,,,
AUS,Oceania,Australia,2024-02-22,11785721.0,0.0,1065.86,24843.0,0.0,8.29,449819.72,0.0,40.68,948.17,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,37.9,15.5,10.13,44648.71,0.5,107.79,5.07,13.0,16.5,,3.84,83.44,0.94,26177410,,,,
IND,Asia,India,2023-08-27,44996963.0,364.0,52.0,531928.0,3.0,0.43,31567.44,0.26,0.04,373.17,0.0,0.0,,,,,,,,,,,,,,,,,,,2206739561.0,1027416599.0,951984303.0,227338659.0,310.0,842.0,155.71,72.5,67.17,16.04,1.0,84.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,
TWN,Asia,Taiwan,2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,14.0,32.0,0.0,,,42.2,,8.35,,,103.96,,,,,,80.46,,23893396,,,,
MUS,Africa,Mauritius,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,622.96,37.4,10.94,5.88,20292.74,0.5,224.64,22.02,3.2,40.7,,3.4,74.99,0.8,1299478,,,,
CYP,Europe,Cyprus,2022-07-29,556048.0,0.0,1450.29,1099.0,0.0,1.86,417649.1,0.0,1089.31,825.46,0.0,1.4,1.01,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,94.0,18.0,0.0,11.11,127.66,37.3,13.42,8.56,32415.13,,141.17,9.24,19.6,52.7,,3.4,80.98,0.89,896007,,,,
FSM,Oceania,Micronesia (country),2023-11-10,26547.0,0.0,0.0,65.0,0.0,0.0,236764.66,0.0,0.0,579.72,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.78,23.0,4.81,2.39,3299.46,16.0,454.34,12.02,,,,,67.88,0.62,114178,,,,
WLF,Oceania,Wallis and Futuna,2023-07-16,3550.0,0.0,0.0,8.0,0.0,0.0,308668.8,0.0,0.0,695.59,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.94,,11596,,,,
ETH,Africa,Ethiopia,2022-02-15,467399.0,0.0,134.86,7421.0,0.0,9.29,3727.73,0.0,1.08,59.19,0.0,0.07,0.59,,,,,,,,,4433520.0,,36.86,,5119.0,0.04,0.02,42.1,tests performed,11123888.0,9493520.0,,,,21194.0,9.02,7.69,,,172.0,17331.0,0.01,40.74,104.96,19.8,3.53,2.06,1729.93,26.7,182.63,7.47,0.4,8.5,7.96,0.3,66.6,0.48,123379928,,,,
STP,Africa,Sao Tome and Principe,2020-08-26,892.0,0.0,1.0,15.0,0.0,0.0,3941.44,0.0,4.42,66.28,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.84,18.7,2.89,2.16,3052.71,32.3,270.11,2.42,,,41.34,2.9,70.39,0.62,227393,,,,
BLM,North America,Saint Barthelemy,2022-08-19,5208.0,0.0,4.43,5.0,0.0,0.0,475703.3,0.0,404.51,456.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,
LCA,North America,Saint Lucia,2023-07-03,30113.0,0.0,1.43,409.0,0.0,0.0,168422.88,0.0,7.99,2287.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.19,34.9,9.72,6.4,12951.84,,204.62,11.62,,,87.2,1.3,76.2,0.76,179872,,,,
HRV,Europe,Croatia,2021-05-10,343829.0,0.0,1371.43,7424.0,0.0,42.0,88002.63,0.0,351.02,1900.16,0.0,10.75,0.72,,,2033.0,504.42,,,,,1881294.0,2944.0,463.36,0.72,7747.0,1.91,0.17,5.9,people tested,1154319.0,894881.0,259438.0,,22712.0,33256.0,28.64,22.2,6.44,,8251.0,25431.0,0.63,49.07,73.73,44.0,19.72,13.05,22669.8,0.7,253.78,5.59,34.3,39.9,,5.54,78.49,0.85,4030361,,,,
TGO,Africa,Togo,2023-02-24,39367.0,0.0,0.71,290.0,0.0,0.0,4330.93,0.0,0.08,31.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,2.0,0.0,0.0,,143.37,19.4,2.84,1.52,1429.81,49.2,280.03,6.15,0.9,14.2,10.48,0.7,61.04,0.52,8848700,,,,
HRV,Europe,Croatia,2020-07-11,3094.0,0.0,67.14,113.0,0.0,0.86,791.91,0.0,17.18,28.92,0.0,0.22,1.27,,,124.0,30.77,,,,,92808.0,1322.0,22.86,0.33,1235.0,0.3,0.07,15.0,people tested,,,,,,,,,,,,,,49.07,73.73,44.0,19.72,13.05,22669.8,0.7,253.78,5.59,34.3,39.9,,5.54,78.49,0.85,4030361,,,,
